Timestamp,Open,High,Low,Close,Volume
2014-01-02,204.85000610351562,205.0,199.64999389648438,200.5,1112625
2014-01-03,200.75,201.5500030517578,199.85000610351562,200.5,651593
2014-01-06,200.14999389648438,200.8000030517578,197.0500030517578,198.75,571867
2014-01-07,198.9499969482422,200.75,197.5,200.0,582459
2014-01-08,200.1999969482422,200.39999389648438,198.6999969482422,200.14999389648438,470813
2014-01-09,200.0,202.0500030517578,198.89999389648438,199.4499969482422,735762
2014-01-10,200.3000030517578,203.89999389648438,199.9499969482422,202.0500030517578,726654
2014-01-13,202.6999969482422,204.4499969482422,202.0,202.60000610351562,678455
2014-01-14,196.0,199.5,194.5500030517578,197.8000030517578,1447059
2014-01-15,199.6999969482422,203.75,198.5500030517578,202.6999969482422,1057387
2014-01-16,203.5,204.35000610351562,201.3000030517578,202.35000610351562,750736
2014-01-17,203.25,204.35000610351562,201.85000610351562,203.35000610351562,939455
2014-01-20,202.0500030517578,203.5500030517578,201.85000610351562,203.3000030517578,394277
2014-01-21,203.5,204.3000030517578,202.1999969482422,202.60000610351562,529022
2014-01-22,203.60000610351562,203.89999389648438,200.25,201.3000030517578,681195
2014-01-23,200.10000610351562,202.39999389648438,198.0500030517578,198.25,770801
2014-01-24,198.6999969482422,199.60000610351562,192.85000610351562,193.3000030517578,1303107
2014-01-27,192.75,194.0,188.14999389648438,192.60000610351562,1097010
2014-01-28,194.10000610351562,196.3000030517578,193.5,195.5500030517578,959744
2014-01-29,198.0,198.10000610351562,188.4499969482422,191.6999969482422,1271702
2014-01-30,192.64999389648438,192.75,187.9499969482422,190.14999389648438,1020011
2014-01-31,190.5,190.5,185.25,188.0500030517578,1144086
2014-02-03,188.14999389648438,190.0500030517578,184.9499969482422,185.5,927266
2014-02-04,181.1999969482422,185.35000610351562,179.14999389648438,183.39999389648438,1413674
2014-02-05,183.5,188.5500030517578,183.14999389648438,184.60000610351562,1165395
2014-02-06,186.64999389648438,188.60000610351562,184.60000610351562,186.60000610351562,1433836
2014-02-07,188.0,189.10000610351562,186.10000610351562,187.9499969482422,911579
2014-02-10,189.4499969482422,190.6999969482422,187.75,189.6999969482422,871178
2014-02-11,188.5,194.75,188.4499969482422,194.6999969482422,1133596
2014-02-12,196.0,200.0500030517578,195.9499969482422,198.35000610351562,1285064
2014-02-13,197.85000610351562,199.89999389648438,196.0500030517578,199.89999389648438,892165
2014-02-14,199.75,202.5500030517578,199.0,202.10000610351562,883370
2014-02-17,202.0,203.0,200.89999389648438,202.64999389648438,422484
2014-02-18,202.4499969482422,202.64999389648438,199.0,202.10000610351562,850179
2014-02-19,201.14999389648438,203.0,199.0500030517578,201.10000610351562,778356
2014-02-20,197.10000610351562,198.9499969482422,196.25,198.0,1350125
2014-02-21,199.9499969482422,201.10000610351562,198.6999969482422,201.0,1223782
2014-02-24,186.64999389648438,188.39999389648438,184.9499969482422,187.89999389648438,4410283
2014-02-25,189.4499969482422,191.35000610351562,187.9499969482422,190.10000610351562,1618272
2014-02-26,191.35000610351562,191.8000030517578,189.0,189.0,1055226
2014-02-27,189.5,190.35000610351562,186.25,188.35000610351562,888358
2014-02-28,189.35000610351562,189.64999389648438,187.5500030517578,189.0,791539
2014-03-03,184.14999389648438,186.8000030517578,182.60000610351562,183.1999969482422,1289910
2014-03-04,185.8000030517578,188.4499969482422,185.0500030517578,187.14999389648438,1068495
2014-03-05,187.60000610351562,188.25,185.60000610351562,185.60000610351562,825534
2014-03-06,186.8000030517578,187.5,184.8000030517578,186.25,897130
2014-03-07,186.35000610351562,187.0,183.25,183.5500030517578,829536
2014-03-10,182.35000610351562,183.39999389648438,177.6999969482422,178.89999389648438,1487252
2014-03-11,179.9499969482422,182.1999969482422,179.75,181.25,949734
2014-03-12,180.60000610351562,182.14999389648438,176.8000030517578,180.4499969482422,1227029
2014-03-13,181.35000610351562,188.5500030517578,178.75,178.89999389648438,2315101
2014-03-14,177.0,179.25,174.89999389648438,177.75,1433039
2014-03-17,177.5,180.5500030517578,176.14999389648438,180.3000030517578,975499
2014-03-18,180.0,183.0500030517578,178.14999389648438,180.39999389648438,899898
2014-03-19,180.5500030517578,184.1999969482422,180.10000610351562,181.8000030517578,980538
2014-03-20,180.0,180.89999389648438,178.25,180.85000610351562,960487
2014-03-21,181.10000610351562,181.64999389648438,179.0,179.9499969482422,1482439
2014-03-24,180.0,181.0,177.60000610351562,177.9499969482422,787308
2014-03-25,178.5500030517578,181.0,178.5,180.9499969482422,762484
2014-03-26,181.5500030517578,184.64999389648438,181.4499969482422,183.5500030517578,967735
2014-03-27,183.0500030517578,185.0,182.60000610351562,184.25,567732
2014-03-28,185.60000610351562,188.85000610351562,185.0500030517578,188.64999389648438,1060576
2014-03-31,189.5,190.9499969482422,187.60000610351562,188.10000610351562,780719
2014-04-01,189.35000610351562,192.4499969482422,188.85000610351562,191.64999389648438,902717
2014-04-02,192.8000030517578,193.9499969482422,190.4499969482422,191.0,950989
2014-04-03,191.0,192.60000610351562,189.89999389648438,190.6999969482422,793344
2014-04-04,191.4499969482422,192.5,190.14999389648438,191.6999969482422,684186
2014-04-07,189.64999389648438,190.39999389648438,188.10000610351562,189.6999969482422,795999
2014-04-08,189.89999389648438,191.35000610351562,187.5500030517578,189.89999389648438,883017
2014-04-09,194.0,197.89999389648438,193.4499969482422,196.6999969482422,1824597
2014-04-10,197.14999389648438,199.89999389648438,196.25,196.25,1282250
2014-04-11,194.0,195.35000610351562,192.14999389648438,194.4499969482422,1073862
2014-04-14,191.8000030517578,193.6999969482422,191.35000610351562,192.39999389648438,976645
2014-04-15,192.5,192.75,188.75,189.25,856178
2014-04-16,191.10000610351562,194.60000610351562,190.39999389648438,193.64999389648438,858061
2014-04-17,193.14999389648438,196.25,192.8000030517578,195.75,1000469
2014-04-22,197.14999389648438,199.0,196.35000610351562,198.5500030517578,732561
2014-04-23,198.9499969482422,199.4499969482422,194.85000610351562,195.9499969482422,858858
2014-04-24,197.0500030517578,197.4499969482422,192.75,196.25,841816
2014-04-25,194.10000610351562,195.10000610351562,191.64999389648438,193.1999969482422,712053
2014-04-28,194.5500030517578,195.5500030517578,192.39999389648438,194.5500030517578,614973
2014-04-29,197.14999389648438,197.85000610351562,191.39999389648438,192.3000030517578,1741083
2014-04-30,191.6999969482422,195.1999969482422,191.39999389648438,194.10000610351562,905876
2014-05-02,194.0500030517578,195.6999969482422,190.1999969482422,190.8000030517578,934797
2014-05-05,190.4499969482422,191.0,187.75,190.8000030517578,605792
2014-05-06,191.6999969482422,192.0,187.8000030517578,188.9499969482422,690460
2014-05-07,187.75,189.89999389648438,187.39999389648438,187.89999389648438,729641
2014-05-08,189.35000610351562,191.89999389648438,188.85000610351562,191.4499969482422,781246
2014-05-09,191.64999389648438,192.1999969482422,190.0500030517578,190.8000030517578,834344
2014-05-12,190.8000030517578,192.10000610351562,190.0,191.8000030517578,555853
2014-05-13,191.35000610351562,195.0,190.6999969482422,191.64999389648438,1570791
2014-05-14,189.1999969482422,191.35000610351562,188.5,188.75,1102292
2014-05-15,189.35000610351562,191.5,186.64999389648438,187.6999969482422,1046620
2014-05-16,189.0500030517578,190.35000610351562,187.0500030517578,188.10000610351562,1095937
2014-05-19,188.3000030517578,190.64999389648438,185.89999389648438,189.85000610351562,677621
2014-05-20,190.1999969482422,191.60000610351562,189.10000610351562,190.14999389648438,730606
2014-05-21,190.0,191.6999969482422,189.64999389648438,190.85000610351562,645466
2014-05-22,191.5,192.1999969482422,190.35000610351562,190.85000610351562,534860
2014-05-23,191.4499969482422,193.4499969482422,190.60000610351562,192.85000610351562,600688
2014-05-26,194.0,195.75,193.9499969482422,195.10000610351562,547968
2014-05-27,195.85000610351562,197.14999389648438,195.0,195.0,698513
2014-05-28,195.9499969482422,195.9499969482422,193.5,194.6999969482422,523764
2014-05-29,194.0,195.64999389648438,194.0,195.3000030517578,288873
2014-05-30,195.3000030517578,196.14999389648438,194.6999969482422,195.0,488322
2014-06-02,196.3000030517578,196.64999389648438,194.85000610351562,195.64999389648438,394815
2014-06-03,195.60000610351562,196.1999969482422,194.64999389648438,195.64999389648438,538205
2014-06-04,192.4499969482422,193.5,191.8000030517578,192.8000030517578,2225932
2014-06-05,192.5,195.6999969482422,191.75,195.6999969482422,1587170
2014-06-06,196.35000610351562,197.35000610351562,194.5500030517578,196.9499969482422,994635
2014-06-09,196.75,197.89999389648438,195.75,197.0,382421
2014-06-10,195.60000610351562,196.64999389648438,194.8000030517578,195.5,733009
2014-06-11,195.5,196.39999389648438,193.5,196.35000610351562,910959
