Timestamp,Open,High,Low,Close,Volume
2021-01-04,5.820000171661377,5.840000152587891,5.710000038146973,5.769999980926514,318204149
2021-01-05,5.730000019073486,5.78000020980835,5.710000038146973,5.75,221592357
2021-01-06,5.730000019073486,5.769999980926514,5.659999847412109,5.760000228881836,280573682
2021-01-07,5.820000171661377,5.949999809265137,5.809999942779541,5.880000114440918,312948166
2021-01-08,5.829999923706055,5.980000019073486,5.78000020980835,5.929999828338623,424476135
2021-01-11,5.880000114440918,6.090000152587891,5.880000114440918,6.059999942779541,433795936
2021-01-12,6.03000020980835,6.119999885559082,5.989999771118164,6.110000133514404,258029907
2021-01-13,6.099999904632568,6.139999866485596,6.039999961853027,6.110000133514404,229132030
2021-01-14,6.119999885559082,6.119999885559082,6.010000228881836,6.070000171661377,315675579
2021-01-15,6.099999904632568,6.28000020980835,6.090000152587891,6.179999828338623,548531577
2021-01-18,6.179999828338623,6.210000038146973,6.079999923706055,6.199999809265137,287312698
2021-01-19,6.21999979019165,6.28000020980835,6.170000076293945,6.260000228881836,508963780
2021-01-20,6.289999961853027,6.289999961853027,6.150000095367432,6.21999979019165,295410327
2021-01-21,6.21999979019165,6.28000020980835,6.159999847412109,6.210000038146973,367781339
2021-01-22,6.159999847412109,6.190000057220459,6.019999980926514,6.059999942779541,284504155
2021-01-25,6.079999923706055,6.190000057220459,6.0,6.130000114440918,335363214
2021-01-26,6.099999904632568,6.150000095367432,6.039999961853027,6.059999942779541,317004784
2021-01-27,6.150000095367432,6.179999828338623,6.059999942779541,6.059999942779541,352849090
2021-01-28,6.090000152587891,6.090000152587891,5.96999979019165,5.989999771118164,237482243
2021-01-29,5.929999828338623,5.980000019073486,5.880000114440918,5.880000114440918,328614511
2021-02-01,5.880000114440918,5.909999847412109,5.769999980926514,5.869999885559082,294962303
2021-02-02,5.909999847412109,5.929999828338623,5.849999904632568,5.880000114440918,258085106
2021-02-03,5.860000133514404,5.900000095367432,5.809999942779541,5.869999885559082,317675443
2021-02-04,5.800000190734863,5.96999979019165,5.800000190734863,5.869999885559082,315717718
2021-02-05,5.829999923706055,6.0,5.829999923706055,5.940000057220459,278764336
2021-02-08,5.96999979019165,6.059999942779541,5.929999828338623,5.949999809265137,242806078
2021-02-09,5.920000076293945,6.010000228881836,5.880000114440918,5.989999771118164,245050452
2021-02-10,6.019999980926514,6.199999809265137,6.019999980926514,6.139999866485596,371358286
2021-02-11,6.21999979019165,6.21999979019165,6.21999979019165,6.21999979019165,0
2021-02-16,6.260000228881836,6.300000190734863,6.230000019073486,6.289999961853027,420630764
2021-02-17,6.28000020980835,6.369999885559082,6.239999771118164,6.360000133514404,325866765
2021-02-18,6.340000152587891,6.340000152587891,6.199999809265137,6.230000019073486,312189300
2021-02-19,6.210000038146973,6.21999979019165,6.139999866485596,6.150000095367432,271410683
2021-02-22,6.170000076293945,6.300000190734863,6.090000152587891,6.239999771118164,374829360
2021-02-23,6.309999942779541,6.460000038146973,6.289999961853027,6.369999885559082,456348718
2021-02-24,6.420000076293945,6.449999809265137,6.21999979019165,6.239999771118164,470779300
2021-02-25,6.269999980926514,6.400000095367432,6.239999771118164,6.349999904632568,372766299
2021-02-26,6.300000190734863,6.360000133514404,6.230000019073486,6.230000019073486,462570671
2021-03-01,6.269999980926514,6.289999961853027,6.119999885559082,6.139999866485596,279868518
2021-03-02,6.130000114440918,6.170000076293945,6.010000228881836,6.059999942779541,342846743
2021-03-03,6.070000171661377,6.400000095367432,6.059999942779541,6.400000095367432,574830925
2021-03-04,6.360000133514404,6.409999847412109,6.260000228881836,6.380000114440918,462035251
2021-03-05,6.349999904632568,6.550000190734863,6.320000171661377,6.489999771118164,635907491
2021-03-08,6.550000190734863,6.650000095367432,6.53000020980835,6.559999942779541,561930035
2021-03-09,6.590000152587891,6.739999771118164,6.409999847412109,6.5,667146361
2021-03-10,6.429999828338623,6.449999809265137,6.340000152587891,6.429999828338623,266737014
2021-03-11,6.440000057220459,6.599999904632568,6.440000057220459,6.550000190734863,482882404
2021-03-12,6.539999961853027,6.599999904632568,6.389999866485596,6.400000095367432,412283441
2021-03-15,6.409999847412109,6.639999866485596,6.400000095367432,6.610000133514404,486839951
2021-03-16,6.639999866485596,6.690000057220459,6.539999961853027,6.579999923706055,358203401
2021-03-17,6.550000190734863,6.630000114440918,6.53000020980835,6.579999923706055,228609351
2021-03-18,6.599999904632568,6.690000057220459,6.559999942779541,6.599999904632568,243611800
2021-03-19,6.559999942779541,6.639999866485596,6.460000038146973,6.460000038146973,399246850
2021-03-22,6.400000095367432,6.650000095367432,6.400000095367432,6.590000152587891,228791641
2021-03-23,6.590000152587891,6.590000152587891,6.480000019073486,6.510000228881836,245761640
2021-03-24,6.480000019073486,6.570000171661377,6.369999885559082,6.400000095367432,275164772
2021-03-25,6.309999942779541,6.449999809265137,6.309999942779541,6.369999885559082,309603245
2021-03-26,6.420000076293945,6.46999979019165,6.349999904632568,6.46999979019165,248557772
2021-03-29,6.449999809265137,6.710000038146973,6.449999809265137,6.679999828338623,524745533
2021-03-30,6.730000019073486,6.730000019073486,6.579999923706055,6.599999904632568,310041262
2021-03-31,6.670000076293945,6.670000076293945,6.5,6.539999961853027,250045819
2021-04-01,6.599999904632568,6.610000133514404,6.460000038146973,6.519999980926514,270591593
2021-04-07,6.519999980926514,6.559999942779541,6.460000038146973,6.489999771118164,272471073
2021-04-08,6.46999979019165,6.550000190734863,6.460000038146973,6.539999961853027,173668249
2021-04-09,6.539999961853027,6.559999942779541,6.460000038146973,6.519999980926514,207150755
2021-04-12,6.53000020980835,6.53000020980835,6.429999828338623,6.460000038146973,209067035
2021-04-13,6.449999809265137,6.599999904632568,6.449999809265137,6.570000171661377,247515607
2021-04-14,6.599999904632568,6.599999904632568,6.519999980926514,6.579999923706055,149118554
2021-04-15,6.559999942779541,6.570000171661377,6.440000057220459,6.5,242514664
2021-04-16,6.480000019073486,6.559999942779541,6.429999828338623,6.539999961853027,206087504
2021-04-19,6.570000171661377,6.590000152587891,6.460000038146973,6.550000190734863,251314182
2021-04-20,6.489999771118164,6.559999942779541,6.480000019073486,6.550000190734863,297090290
2021-04-21,6.5,6.550000190734863,6.46999979019165,6.5,280194799
2021-04-22,6.46999979019165,6.510000228881836,6.440000057220459,6.480000019073486,235457921
2021-04-23,6.440000057220459,6.539999961853027,6.420000076293945,6.539999961853027,207741563
2021-04-26,6.510000228881836,6.53000020980835,6.400000095367432,6.409999847412109,266475471
2021-04-27,6.389999866485596,6.449999809265137,6.340000152587891,6.349999904632568,227583925
2021-04-28,6.320000171661377,6.449999809265137,6.309999942779541,6.449999809265137,269183937
2021-04-29,6.460000038146973,6.489999771118164,6.340000152587891,6.369999885559082,228953943
2021-04-30,6.329999923706055,6.369999885559082,6.150000095367432,6.150000095367432,422515861
2021-05-03,6.150000095367432,6.159999847412109,6.050000190734863,6.079999923706055,374174831
2021-05-04,6.039999961853027,6.079999923706055,6.010000228881836,6.03000020980835,439006174
2021-05-05,6.03000020980835,6.179999828338623,6.019999980926514,6.130000114440918,224302735
2021-05-06,6.21999979019165,6.25,6.139999866485596,6.159999847412109,255611967
2021-05-07,6.210000038146973,6.28000020980835,6.190000057220459,6.25,243969698
2021-05-10,6.340000152587891,6.340000152587891,6.25,6.300000190734863,224187708
2021-05-11,6.300000190734863,6.300000190734863,6.179999828338623,6.210000038146973,241968733
2021-05-12,6.150000095367432,6.210000038146973,6.150000095367432,6.190000057220459,161255412
2021-05-13,6.119999885559082,6.190000057220459,6.119999885559082,6.119999885559082,151508461
2021-05-14,6.230000019073486,6.239999771118164,6.170000076293945,6.230000019073486,156363241
2021-05-17,6.170000076293945,6.239999771118164,6.170000076293945,6.230000019073486,133296455
2021-05-18,6.260000228881836,6.309999942779541,6.25,6.289999961853027,126934281
2021-05-20,6.190000057220459,6.199999809265137,6.139999866485596,6.159999847412109,300956145
2021-05-21,6.139999866485596,6.190000057220459,6.139999866485596,6.159999847412109,135564424
2021-05-24,6.139999866485596,6.210000038146973,6.130000114440918,6.179999828338623,172607717
2021-05-25,6.139999866485596,6.269999980926514,6.139999866485596,6.260000228881836,209139055
2021-05-26,6.28000020980835,6.349999904632568,6.28000020980835,6.320000171661377,244488814
2021-05-27,6.269999980926514,6.380000114440918,6.269999980926514,6.289999961853027,406457402
2021-05-28,6.320000171661377,6.420000076293945,6.309999942779541,6.400000095367432,294601805
2021-05-31,6.429999828338623,6.429999828338623,6.320000171661377,6.380000114440918,192395234
2021-06-01,6.340000152587891,6.360000133514404,6.269999980926514,6.360000133514404,191489076
2021-06-02,6.349999904632568,6.360000133514404,6.300000190734863,6.320000171661377,157825095
2021-06-03,6.349999904632568,6.349999904632568,6.179999828338623,6.190000057220459,305357305
2021-06-04,6.190000057220459,6.239999771118164,6.159999847412109,6.230000019073486,345365943
2021-06-07,6.230000019073486,6.239999771118164,6.170000076293945,6.199999809265137,219896132
2021-06-08,6.239999771118164,6.260000228881836,6.190000057220459,6.25,115540824
2021-06-09,6.25,6.289999961853027,6.239999771118164,6.25,126682773
2021-06-10,6.309999942779541,6.329999923706055,6.210000038146973,6.239999771118164,193419235
2021-06-11,6.260000228881836,6.289999961853027,6.230000019073486,6.260000228881836,142951937
2021-06-15,6.210000038146973,6.239999771118164,6.159999847412109,6.179999828338623,259689995
2021-06-16,6.170000076293945,6.289999961853027,6.159999847412109,6.239999771118164,219125498
2021-06-17,6.179999828338623,6.210000038146973,6.170000076293945,6.199999809265137,235281847
2021-06-18,6.159999847412109,6.210000038146973,6.159999847412109,6.199999809265137,356723987
2021-06-21,6.099999904632568,6.179999828338623,6.099999904632568,6.139999866485596,188914660
2021-06-22,6.139999866485596,6.170000076293945,6.130000114440918,6.139999866485596,157380044
2021-06-23,6.150000095367432,6.210000038146973,6.130000114440918,6.170000076293945,182443397
2021-06-24,6.150000095367432,6.199999809265137,6.150000095367432,6.170000076293945,137101920
2021-06-25,6.139999866485596,6.21999979019165,6.139999866485596,6.199999809265137,218182312
2021-06-28,6.179999828338623,6.21999979019165,6.139999866485596,6.159999847412109,155593022
2021-06-29,6.159999847412109,6.170000076293945,6.110000133514404,6.110000133514404,294848421
2021-06-30,6.119999885559082,6.159999847412109,6.110000133514404,6.110000133514404,226496360
