Timestamp,Open,High,Low,Close,Volume
2021-01-04,127.5,127.86000061035156,124.77999877929688,125.87000274658203,16819900
2021-01-05,124.98999786376953,126.30000305175781,123.7699966430664,125.6500015258789,13731200
2021-01-06,129.8800048828125,132.77000427246094,127.87999725341797,131.5500030517578,24909100
2021-01-07,135.69000244140625,138.19000244140625,134.9199981689453,135.8699951171875,21940400
2021-01-08,135.97000122070312,136.35000610351562,134.1199951171875,136.02000427246094,12035100
2021-01-11,134.5800018310547,138.1999969482422,134.11000061035156,138.0500030517578,15937900
2021-01-12,139.44000244140625,141.66000366210938,138.8300018310547,140.22000122070312,18033500
2021-01-13,138.58999633789062,140.7899932861328,138.10000610351562,140.35000610351562,14816800
2021-01-14,140.49000549316406,142.75,140.0,141.1699981689453,18565600
2021-01-15,137.42999267578125,141.64999389648438,137.00999450683594,138.63999938964844,27881000
2021-01-19,139.86000061035156,140.6999969482422,137.82000732421875,138.0399932861328,19843800
2021-01-20,137.82000732421875,138.1699981689453,135.44000244140625,135.97000122070312,16028800
2021-01-21,135.69000244140625,136.16000366210938,134.32000732421875,134.8300018310547,13411700
2021-01-22,132.69000244140625,134.39999389648438,132.1999969482422,133.7899932861328,12933200
2021-01-25,132.13999938964844,133.1699981689453,130.05999755859375,132.1199951171875,14212800
2021-01-26,132.75,133.1699981689453,131.33999633789062,131.5800018310547,11307800
2021-01-27,129.58999633789062,129.85000610351562,127.3499984741211,127.86000061035156,17603900
2021-01-28,129.89999389648438,132.1699981689453,128.99000549316406,130.11000061035156,13761800
2021-01-29,131.19000244140625,131.72000122070312,128.19000244140625,128.6699981689453,14808100
2021-02-01,129.39999389648438,130.07000732421875,128.47999572753906,129.6199951171875,11080700
2021-02-02,131.94000244140625,134.38999938964844,131.22000122070312,133.61000061035156,12253600
2021-02-03,133.64999389648438,135.75999450683594,133.50999450683594,135.13999938964844,10600800
2021-02-04,135.47000122070312,138.66000366210938,135.47000122070312,138.25,12419500
2021-02-05,139.38999938964844,139.49000549316406,137.3800048828125,137.97999572753906,10051300
2021-02-08,138.1999969482422,140.3000030517578,138.17999267578125,140.13999938964844,10136400
2021-02-09,139.42999267578125,139.97999572753906,138.5399932861328,139.5800018310547,8614800
2021-02-10,140.0,140.8699951171875,139.0399932861328,139.66000366210938,10323200
2021-02-11,139.66000366210938,140.5500030517578,138.22000122070312,139.27000427246094,9201000
2021-02-12,139.0500030517578,141.61000061035156,139.0,141.25,8324600
2021-02-16,143.5500030517578,145.32000732421875,142.39999389648438,144.64999389648438,12130600
2021-02-17,143.9499969482422,145.3800048828125,143.1199951171875,145.10000610351562,10810100
2021-02-18,144.0,145.7899932861328,143.39999389648438,145.58999633789062,10587800
2021-02-19,145.86000061035156,148.83999633789062,145.86000061035156,148.02000427246094,11969800
2021-02-22,146.8699951171875,150.19000244140625,146.7899932861328,149.41000366210938,11488400
2021-02-23,151.50999450683594,152.30999755859375,149.58999633789062,150.61000061035156,16234400
2021-02-24,150.11000061035156,153.75999450683594,150.11000061035156,153.25999450683594,15061400
2021-02-25,154.27000427246094,154.89999389648438,150.58999633789062,151.17999267578125,18127700
2021-02-26,150.3000030517578,150.8699951171875,146.50999450683594,147.1699981689453,19829200
2021-03-01,149.52000427246094,151.3800048828125,148.47999572753906,150.5,14845500
2021-03-02,150.0800018310547,151.77999877929688,149.83999633789062,150.00999450683594,14221700
2021-03-03,151.22999572753906,154.97999572753906,150.82000732421875,152.91000366210938,14324100
2021-03-04,152.61000061035156,154.3800048828125,148.6199951171875,150.55999755859375,20093900
2021-03-05,153.22000122070312,153.49000549316406,147.97000122070312,150.91000366210938,18465100
2021-03-08,152.47000122070312,155.4600067138672,150.75,152.91000366210938,17133300
2021-03-09,151.5,154.25,149.82000732421875,151.8300018310547,16238800
2021-03-10,151.91000366210938,156.16000366210938,151.50999450683594,155.1300048828125,14342200
2021-03-11,154.11000061035156,156.14999389648438,153.36000061035156,154.32000732421875,11771500
2021-03-12,156.86000061035156,157.6300048828125,155.07000732421875,156.14999389648438,12849500
2021-03-15,156.35000610351562,156.9199981689453,153.9600067138672,155.3699951171875,12101100
2021-03-16,154.08999633789062,154.60000610351562,152.19000244140625,153.50999450683594,12805600
2021-03-17,155.33999633789062,156.8800048828125,153.0500030517578,155.08999633789062,13952400
2021-03-18,157.60000610351562,161.69000244140625,157.11000061035156,157.64999389648438,21898500
2021-03-19,155.50999450683594,155.94000244140625,151.19000244140625,155.13999938964844,54418800
2021-03-22,152.8000030517578,153.97000122070312,150.61000061035156,150.97000122070312,19944800
2021-03-23,150.3300018310547,152.1199951171875,148.9600067138672,149.4600067138672,17076300
2021-03-24,150.0,153.17999267578125,149.86000061035156,150.6199951171875,13079800
2021-03-25,150.0,152.97000122070312,149.3300018310547,152.5500030517578,15608300
2021-03-26,154.3000030517578,155.4499969482422,152.5500030517578,155.08999633789062,16754400
2021-03-29,152.1199951171875,153.72999572753906,151.0399932861328,152.67999267578125,17570300
2021-03-30,154.4600067138672,155.8699951171875,153.8800048828125,154.47999572753906,13184300
2021-03-31,153.27999877929688,154.49000549316406,152.1199951171875,152.22999572753906,16736700
2021-04-01,151.89999389648438,153.7899932861328,151.5500030517578,153.7100067138672,16561500
2021-04-05,154.39999389648438,154.94000244140625,152.60000610351562,153.6199951171875,13508000
2021-04-06,152.7899932861328,154.27999877929688,151.86000061035156,152.5399932861328,13071600
2021-04-07,153.10000610351562,155.22999572753906,152.64999389648438,154.92999267578125,16903500
2021-04-08,154.0,155.50999450683594,152.30999755859375,155.1199951171875,12335500
2021-04-09,155.80999755859375,157.0399932861328,154.97000122070312,156.27999877929688,12122400
2021-04-12,155.5800018310547,157.25,155.57000732421875,155.9499969482422,12273400
2021-04-13,154.75,155.1999969482422,152.42999267578125,154.08999633789062,16113600
2021-04-14,151.47000122070312,153.8300018310547,150.92999267578125,151.2100067138672,19939600
2021-04-15,151.25,152.1999969482422,149.32000732421875,152.1699981689453,17694100
2021-04-16,153.8699951171875,154.50999450683594,152.69000244140625,153.3000030517578,13773400
2021-04-19,153.4199981689453,153.8800048828125,152.22000122070312,152.64999389648438,11900200
2021-04-20,151.74000549316406,151.75,148.64999389648438,149.27000427246094,13716700
2021-04-21,147.7899932861328,150.61000061035156,146.7899932861328,150.5399932861328,12236700
2021-04-22,150.22999572753906,150.3000030517578,147.25999450683594,147.3699951171875,15256100
2021-04-23,147.17999267578125,151.1300048828125,146.69000244140625,150.19000244140625,14041900
2021-04-26,150.77999877929688,152.4600067138672,150.3800048828125,150.55999755859375,10799100
2021-04-27,150.5,151.57000732421875,150.11000061035156,151.25,12821200
2021-04-28,152.42999267578125,152.88999938964844,151.39999389648438,152.22999572753906,8943700
2021-04-29,153.5399932861328,155.27999877929688,153.1999969482422,155.19000244140625,12976900
2021-04-30,154.10000610351562,154.49000549316406,153.00999450683594,153.80999755859375,11705100
2021-05-03,154.85000610351562,155.47999572753906,153.1300048828125,153.36000061035156,11801100
2021-05-04,152.8699951171875,155.63999938964844,152.13999938964844,155.47999572753906,12977700
2021-05-05,156.0,158.27999877929688,154.6300048828125,157.52000427246094,10506700
2021-05-06,158.07000732421875,160.82000732421875,157.16000366210938,160.69000244140625,13542400
2021-05-07,157.22000122070312,161.5,157.02000427246094,161.24000549316406,14257800
2021-05-10,161.5,163.72999572753906,161.1199951171875,161.22000122070312,14014300
2021-05-11,161.0800018310547,162.38999938964844,158.0399932861328,158.5399932861328,15451700
2021-05-12,159.61000061035156,160.77999877929688,157.02999877929688,157.4499969482422,14381700
2021-05-13,158.17999267578125,162.4499969482422,157.67999267578125,161.5,15395000
2021-05-14,162.38999938964844,164.4499969482422,161.99000549316406,164.00999450683594,10584000
2021-05-17,163.3699951171875,164.85000610351562,163.02999877929688,164.6699981689453,9886800
2021-05-18,164.67999267578125,165.5,162.24000549316406,162.35000610351562,11098100
2021-05-19,161.0,161.17999267578125,158.63999938964844,161.11000061035156,13278900
2021-05-20,160.8300018310547,161.86000061035156,159.52000427246094,160.8300018310547,10426000
2021-05-21,161.33999633789062,163.22000122070312,160.94000244140625,162.66000366210938,10249000
2021-05-24,163.36000061035156,164.22999572753906,162.1199951171875,163.5399932861328,9440300
2021-05-25,163.85000610351562,165.6999969482422,161.55999755859375,161.85000610351562,12609100
2021-05-26,163.57000732421875,163.74000549316406,161.30999755859375,161.8300018310547,13058300
2021-05-27,163.9499969482422,164.75,162.57000732421875,164.35000610351562,15707500
2021-05-28,164.67999267578125,164.94000244140625,163.25999450683594,164.24000549316406,10291300
2021-06-01,165.8699951171875,166.91000366210938,165.47999572753906,166.0500030517578,9445400
2021-06-02,167.25999450683594,167.44000244140625,165.52999877929688,166.05999755859375,10498600
2021-06-03,165.41000366210938,167.25,164.66000366210938,166.1699981689453,13354400
2021-06-04,166.2100067138672,166.6699981689453,165.02999877929688,166.44000244140625,8510800
2021-06-07,167.0,167.10000610351562,165.13999938964844,165.66000366210938,7267200
2021-06-08,164.49000549316406,165.75999450683594,163.16000366210938,165.0,10370700
2021-06-09,164.13999938964844,164.22000122070312,162.27999877929688,162.94000244140625,12377400
2021-06-10,164.36000061035156,165.24000549316406,160.30999755859375,160.39999389648438,12119400
2021-06-11,160.42999267578125,161.1999969482422,159.05999755859375,160.2899932861328,13683800
2021-06-14,160.14999389648438,160.3300018310547,156.66000366210938,157.57000732421875,19917900
2021-06-15,156.6999969482422,156.9199981689453,154.1300048828125,155.17999267578125,24485500
2021-06-16,154.72999572753906,157.6199951171875,153.11000061035156,156.27000427246094,25321200
